path,target,category,extension,reason
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Kernel/KernelJailbreakPatcher.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Kernel/KernelJailbreakPatcherBase.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Kernel/KernelPatcher.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Kernel/KernelPatcherBase.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Manifest/FirmwareManifest.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Manifest/ManifestHashPatcher.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/PatchInfrastructure/PatchRecord.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/PatchInfrastructure/PatcherError.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/PatchInfrastructure/PatcherProtocol.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Pipeline/FirmwarePipeline.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Pipeline/FirmwarePipelineComponents.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/Pipeline/FirmwarePipelineDiscovery.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/TXM/TXMDevPatcher.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcher/TXM/TXMPatcher.swift,FirmwarePatcher,SHIMMABLE,swift,Core patching logic is algorithmic Swift but requires Windows build/dependency adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTestFixtures/DylibInjection/hello.m,FirmwarePatcherFixtures,APPLE_ONLY,m,Apple-target Objective-C fixture used by firmware patch tests
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTestFixtures/DylibInjection/swizzle.m,FirmwarePatcherFixtures,APPLE_ONLY,m,Apple-target Objective-C fixture used by firmware patch tests
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/ARM64EncoderTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/CryptexFileOpsTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/FirmwareManifestSelectionTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/FirmwarePatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/MachOParserBoundsTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/PatchComparisonTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/Core/VerboseJailbreakDebug.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareCacheLoaderTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareDaemonsTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareDiskImageTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareJetsamTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareMachOTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareMobileActivationTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwarePlistPatchTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareSeputilTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/CustomFirmware/CustomFirmwareWatchDogTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheCameraPatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheFoundationTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheHypervisorVirtualMachinePatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheIOMFBForceKernTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheIOMFBSwapEndTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheLSDEmbeddedRegTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheLockdownModePatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheMaxSlidePatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/FirmwarePatcherTests/DyldSharedCache/DyldSharedCacheXPCLWCRPatcherTests.swift,FirmwarePatcherTests,SHIMMABLE,swift,Swift tests are reusable but need Windows toolchain/fixture/path adaptation
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Archive/VPhoneArchiveCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneCustomFirmwareDyldSharedCacheVerbsCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneCustomFirmwareInstaller.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneCustomFirmwareMachOVerbsCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneCustomFirmwarePatchCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneFirmwareAEACommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneFirmwareCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneFirmwareDownloadCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneFirmwarePreparer.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Firmware/VPhoneFirmwareSourceSelection.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Host/VPhoneHostAutomationProbe.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Host/VPhoneHostPreflight.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Host/VPhonePCCGPURecovery.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Restore/VPhoneRestoreCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Signing/VPhoneSignCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/Support/VPhoneProgressBar.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VPhoneCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineCreateCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineCreateOptions.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineCreator.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineLaunchCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineSelection.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/VirtualMachine/VPhoneVirtualMachineTransferCommand.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneCommand/main.swift,VPhoneCommand,SHIMMABLE,swift,CLI/orchestration semantics can be retained behind platform adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRecoveryCore/libirecovery.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Bridge/vphone_restore_bridge.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Bridge/vphone_zip_stub.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Core/common.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Core/deviceinterfaced.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Core/idevicerestore.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Core/locking.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Core/log.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Containers/fls.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Containers/ftab.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Containers/mbn.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Images/ace3.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Images/img3.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Firmware/Images/img4.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Recovery/dfu.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Recovery/limera1n.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Recovery/normal.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Recovery/recovery.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Transfer/asr.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Transfer/download.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Transfer/fdr.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Transfer/ipsw.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/MobileRestoreCore/Transfer/restore.c,MobileRestoreCore,SHIMMABLE,c,Portable C lineage with POSIX/external-library dependencies and existing Windows conditionals
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Recovery/VPhoneRecoveryProbe.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreIdentity.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreLayout.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreOptions.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreRunner.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreService.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Restore/VPhoneRestoreTicket.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Support/VPhoneRestoreBackendError.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestore/Support/VPhoneRestoreEvent.swift,VPhoneRestore,SHIMMABLE,swift,Restore orchestration is reusable with platform/dependency adapters
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreEventTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreIdentityTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreLayoutTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreOptionsTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreRunnerTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneRestore/VPhoneRestoreTests/RestoreTicketTests.swift,VPhoneRestoreTests,SHIMMABLE,swift,Restore tests can be reused after Windows backend/dependency shims
VPhoneExecutable/VPhoneCommand/VPhoneSign/Entitlements/VPhoneSignDER.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Entitlements/VPhoneSignEntitlements.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Entitlements/VPhoneSignEntitlementsReader.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Identity/VPhoneSignIdentity.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Identity/VPhoneSignPKCS12.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/MachO/VPhoneCodeSignature.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/MachO/VPhoneMachOImage.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Signing/VPhoneSignBytes.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Signing/VPhoneSignError.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSign/Signing/VPhoneSigner.swift,VPhoneSign,SHIMMABLE,swift,Mach-O/signing logic is reusable but Apple Security/Crypto APIs need adapters
VPhoneExecutable/VPhoneCommand/VPhoneSignTestFixtures/Sources/hello.c,VPhoneSignFixtures,PORTABLE,c,Small standards-based C signing fixtures
VPhoneExecutable/VPhoneCommand/VPhoneSignTestFixtures/Sources/library.c,VPhoneSignFixtures,PORTABLE,c,Small standards-based C signing fixtures
VPhoneExecutable/VPhoneCommand/VPhoneSignTests/VPhoneSignBlobs.swift,VPhoneSignTests,SHIMMABLE,swift,Signing tests require Windows Swift/Crypto/Security substitutions
VPhoneExecutable/VPhoneCommand/VPhoneSignTests/VPhoneSignEntitlementsTests.swift,VPhoneSignTests,SHIMMABLE,swift,Signing tests require Windows Swift/Crypto/Security substitutions
VPhoneExecutable/VPhoneCommand/VPhoneSignTests/VPhoneSignFixtures.swift,VPhoneSignTests,SHIMMABLE,swift,Signing tests require Windows Swift/Crypto/Security substitutions
VPhoneExecutable/VPhoneCommand/VPhoneSignTests/VPhoneSignParityTests.swift,VPhoneSignTests,SHIMMABLE,swift,Signing tests require Windows Swift/Crypto/Security substitutions
VPhoneExecutable/VPhoneCommand/VPhoneSignTests/VPhoneSignStyleTests.swift,VPhoneSignTests,SHIMMABLE,swift,Signing tests require Windows Swift/Crypto/Security substitutions
VPhoneExecutable/VPhoneEscalator/VPhoneEscalator/VPhoneEscalator.c,VPhoneEscalator,APPLE_ONLY,c,macOS host security/escalation helper; not valid Windows runtime surface
VPhoneExecutable/VPhoneVirtualization/UI/GuestCommunication/VPhoneAPIProxy.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/GuestCommunication/VPhoneGuestControl.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/GuestCommunication/VPhoneGuestControlApps.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/GuestCommunication/VPhoneGuestControlKeychain.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/GuestCommunication/VPhoneGuestControlSystem.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/HostDevices/VPhoneCameraServer.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/HostDevices/VPhoneFrameProducer.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/HostDevices/VPhoneLocationProvider.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/HostDevices/VPhoneScreenRecorder.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/HostDevices/VPhoneTouchIDMonitor.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Apps/VPhoneAppBrowserModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Apps/VPhoneAppBrowserView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Apps/VPhoneAppWindowController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Files/VPhoneFileBrowserModel.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Files/VPhoneFileBrowserView.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
VPhoneExecutable/VPhoneVirtualization/UI/UserInterface/Browsers/Files/VPhoneFileWindowController.swift,VPhoneVirtualization,REWRITE,swift,macOS host runtime/UI is coupled to AppKit and Virtualization.framework
